,id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,startdate. Date started,datestamp. Date last action,refurl. Referrer URL,socio1. In which country do you work?,edu1. What is the highest qualification you have obtained?,edu2. In which subject is your highest academic qualification?,rse1. Do you write code as part of your job?,rse3[SQ001]. Who uses the code that you write? [],soft2can. Do you consider yourself a professional software developer?,soft1can. How many years of software development experience do you have?,"likert0[time1can]. [In an average month, how much time do you spend on software development]","likert0[time2can]. [In an average month, how much time do you spend on Research]","likert0[time3can]. [In an average month, how much time do you spend on Management]","likert0[time4can]. [In an average month, how much time do you spend on Teaching]","likert0[time5can]. [In an average month, how much time do you spend on Other activities]",currentEmp1. What type of organisation do you work for?,currentEmp2. Which University / Medical Center / Applied University (HBO)?,currentEmp4. Which organisation do you work for?,currentEmp20. Which company do you work for?,currentEmp5. What is your official job title?,"currentEmp6. Are you known by a different job title? If so, please enter the job title you use",currentEmp12. Do you work full time (36 hours or more) or part time?,currentEmp10. What type of contract are you employed on?,currentEmp11. What is the duration of your current contract? (in years),currentEmp13[1]. In which disciplines do you work (select as many as apply) [Accounting & Finance],currentEmp13[2]. In which disciplines do you work (select as many as apply) [Aeronautical & Manufacturing Engineering],currentEmp13[3]. In which disciplines do you work (select as many as apply) [Agriculture & Forestry],currentEmp13[4]. In which disciplines do you work (select as many as apply) [American Studies],currentEmp13[5]. In which disciplines do you work (select as many as apply) [Anatomy & Physiology],currentEmp13[6]. In which disciplines do you work (select as many as apply) [Anthropology],currentEmp13[7]. In which disciplines do you work (select as many as apply) [Architecture],currentEmp13[8]. In which disciplines do you work (select as many as apply) [Art & Design],currentEmp13[9]. In which disciplines do you work (select as many as apply) [Biological Sciences],currentEmp13[10]. In which disciplines do you work (select as many as apply) [Business & Management Studies],currentEmp13[11]. In which disciplines do you work (select as many as apply) [Chemical Engineering],currentEmp13[12]. In which disciplines do you work (select as many as apply) [Chemistry],currentEmp13[13]. In which disciplines do you work (select as many as apply) [Civil Engineering],currentEmp13[14]. In which disciplines do you work (select as many as apply) [Classics & Ancient History],currentEmp13[15]. In which disciplines do you work (select as many as apply) [Communication & Media Studies],currentEmp13[16]. In which disciplines do you work (select as many as apply) [Complementary Medicine],currentEmp13[17]. In which disciplines do you work (select as many as apply) [Computer Science],currentEmp13[18]. In which disciplines do you work (select as many as apply) [Counselling],currentEmp13[19]. In which disciplines do you work (select as many as apply) [Criminology],currentEmp13[20]. In which disciplines do you work (select as many as apply) [Dentistry],currentEmp13[21]. In which disciplines do you work (select as many as apply) [East & South Asian Studies],currentEmp13[22]. In which disciplines do you work (select as many as apply) [Economics],currentEmp13[23]. In which disciplines do you work (select as many as apply) [Education],currentEmp13[24]. In which disciplines do you work (select as many as apply) [Electrical & Electronic Engineering],currentEmp13[25]. In which disciplines do you work (select as many as apply) [English],currentEmp13[26]. In which disciplines do you work (select as many as apply) [Fashion],currentEmp13[27]. In which disciplines do you work (select as many as apply) [Food Science],currentEmp13[28]. In which disciplines do you work (select as many as apply) [French],currentEmp13[29]. In which disciplines do you work (select as many as apply) [Geography & Environmental Sciences],currentEmp13[30]. In which disciplines do you work (select as many as apply) [Geology],currentEmp13[31]. In which disciplines do you work (select as many as apply) [General Engineering],currentEmp13[32]. In which disciplines do you work (select as many as apply) [German],currentEmp13[33]. In which disciplines do you work (select as many as apply) [History],"currentEmp13[34]. In which disciplines do you work (select as many as apply) [History of Art, Architecture & Design]","currentEmp13[35]. In which disciplines do you work (select as many as apply) [Hospitality, Leisure, Recreation & Tourism]",currentEmp13[36]. In which disciplines do you work (select as many as apply) [Iberian Languages/Hispanic Studies],currentEmp13[37]. In which disciplines do you work (select as many as apply) [Land & Property Management],currentEmp13[38]. In which disciplines do you work (select as many as apply) [Law],currentEmp13[39]. In which disciplines do you work (select as many as apply) [Librarianship & Information Management],currentEmp13[40]. In which disciplines do you work (select as many as apply) [Linguistics],currentEmp13[41]. In which disciplines do you work (select as many as apply) [Marketing],currentEmp13[42]. In which disciplines do you work (select as many as apply) [Materials Technology],currentEmp13[43]. In which disciplines do you work (select as many as apply) [Mathematics],currentEmp13[44]. In which disciplines do you work (select as many as apply) [Mechanical Engineering],currentEmp13[45]. In which disciplines do you work (select as many as apply) [Medicine],currentEmp13[46]. In which disciplines do you work (select as many as apply) [Middle Eastern and African Studies],currentEmp13[47]. In which disciplines do you work (select as many as apply) [Music],currentEmp13[48]. In which disciplines do you work (select as many as apply) [Nursing],currentEmp13[49]. In which disciplines do you work (select as many as apply) [Ophthalmics],currentEmp13[50]. In which disciplines do you work (select as many as apply) [Pharmacology & Pharmacy],currentEmp13[51]. In which disciplines do you work (select as many as apply) [Philosophy],currentEmp13[52]. In which disciplines do you work (select as many as apply) [Physics and Astronomy],currentEmp13[53]. In which disciplines do you work (select as many as apply) [Physiotherapy],currentEmp13[54]. In which disciplines do you work (select as many as apply) [Politics],currentEmp13[55]. In which disciplines do you work (select as many as apply) [Psychology],currentEmp13[56]. In which disciplines do you work (select as many as apply) [Robotics],currentEmp13[57]. In which disciplines do you work (select as many as apply) [Russian & East European Languages],currentEmp13[58]. In which disciplines do you work (select as many as apply) [Social Policy],currentEmp13[59]. In which disciplines do you work (select as many as apply) [Social Work],currentEmp13[60]. In which disciplines do you work (select as many as apply) [Sociology],currentEmp13[61]. In which disciplines do you work (select as many as apply) [Sports Science],currentEmp13[62]. In which disciplines do you work (select as many as apply) [Theology & Religious Studies],currentEmp13[63]. In which disciplines do you work (select as many as apply) [Town & Country Planning and Landscape Design],currentEmp13[64]. In which disciplines do you work (select as many as apply) [Veterinary Medicine],currentEmp13[65]. In which disciplines do you work (select as many as apply) [Youth Work],paper1. Has your software contributed to research that has been published in a journal or at a conference?,"paper2. In general, when your software contributes to a paper, are you acknowledged in that paper?",paper3. Are you generally named as the main author of the paper?,paper4. Are you generally named as a co-author of the paper?,paper5. Are you generally acknowledged in the main text of the paper?,conf1can. Have you ever presented your software work at a conference or workshop?,proj1can. How many software projects are you currently involved in?,stability1. What is the bus factor of your most important software project? (the bus factor is the number of team members who if run over by a bus would put the project in jeopardy so 1 means the project is dependent on a single person),stability2. Is there a technical hand-over plan for your most important software project?,"proj4can[1]. In general, what sort of testing do you conduct on your software? (check all that apply) [No formal testing]","proj4can[2]. In general, what sort of testing do you conduct on your software? (check all that apply) [Developers conduct testing]","proj4can[3]. In general, what sort of testing do you conduct on your software? (check all that apply) [test engineers conduct testing]","proj4can[4]. In general, what sort of testing do you conduct on your software? (check all that apply) [Users conduct testing]",open01can. Have you ever released your software under an open-source licence?,open1can[SQ001]. How often do you release the software projects you've worked on under an open-source licence? [],open03can. Have you ever used a Digital Object Identifier (DOI) to identify your software?,open3can[SQ001]. How often do you associate your software with a Digital Object Identifier (DOI)? [],train1. Have you ever trained researchers in computational techniques?,"train2. On average, how many times a year do you take part in providing training?","train3. What training programs are you involved with (comma separated list) (For example, Software Carpentry, local university training, etc.)",likert1[perfCheck4]. [Do you receive sufficient information on the purpose of your work?],likert1[perfCheck7]. [Do your colleagues inform you about how well you are doing your work?],"likert1[perfCheck3]. [In your work, do you have access to sufficient data and information?]",likert1[perfCheck2]. [Does your work give you the opportunity to check on how well you are doing your work?],likert1[perfCheck6]. [Does your supervisor/line manager inform you about how well you are doing your work?],likert1[perfCheck1]. [Do you receive sufficient information on the results of your work?],likert1[perfCheck5]. [Does your work provide you with direct feedback on how well you are doing your work?],likert2[progRSE4]. [My current position is an integral part of my career plan],likert2[progRSE1]. [It is likely that I will gain a promotion within my current group],likert2[progRSE3]. [There are many opportunities within my chosen career plan],likert2[progRSE2]. [The process I have to complete to gain a promotion is clear and understandable],likert2[progRSE5]. [It is likely that my next position will be an RSE role],likert3[turnOver4]. [How often do you dream about getting another job that will better suit your needs?],likert3[turnOver2]. [How often do you look forward to another day at work?],likert4[affRec3]. [I am satisfied with the recognition I receive from my supervisor/line manager for doing my job],"likert4[percEmp4]. [Given my qualifications and experience, getting a new job would not be very hard at all]",likert4[affSat2]. [Most days I am enthusiastic about my job],likert4[percEmp1]. [It would not be very difficult for me to get an equivalent job in a different organisation],likert4[percEmp3]. [My experience is in demand on the labour market],likert4[affSat1]. [I find real enjoyment in my job],likert4[affRec1]. [I am satisfied with my supervisor/line manager's confidence in me],likert4[percEmp2]. [I can think of a number of organisations that would probably offer me a job],"likert5[satisgen1]. [In general, how satisfied are you with [Your current position]]","likert5[satisgen2]. [In general, how satisfied are you with [Your career]]",socio2. Please select your gender,socio3. Please select your age,socio4. Please select the range of your salary,ukrse1. Are you a member of the NL-RSE Association? (Members are people who have signed up to the NL-RSE mailing list),ukrse2[1]. How do you meet other RSEs? [UK RSE Association / Conference],ukrse2[2]. How do you meet other RSEs? [NL-RSE Association],ukrse2[3]. How do you meet other RSEs? [Local group/network],ukrse2[4]. How do you meet other RSEs? [N/A],interviewtime. Total time,groupTime672. Group time: Questions about you,groupTime673. Group time: Your current employment,groupTime674. Group time: Your working practices,groupTime675. Group time: Your perception of your current position,groupTime676. Group time: Demographic questions,groupTime677. Group time: Final questions about you,[OTHER_RAW]. edu2[other]. In which subject is your highest academic qualification? [Other],[OTHER_RAW]. currentEmp1[other]. What type of organisation do you work for? [Other],[OTHER_RAW]. currentEmp10[other]. What type of contract are you employed on? [Other],[OTHER_RAW]. currentEmp13[other]. In which disciplines do you work (select as many as apply) [Other]
80,100,2017-12-21 22:32:56,6.0,en,2017-12-21 22:23:12,2017-12-21 22:32:56,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Mathematics,Yes,5 - Mostly other people,Yes,25.0,9,1 (None at all),1 (None at all),1 (None at all),2,University / University Medical Center / Applied University (HBO),"UMCG, Universitair Medisch Centrum Groningen",,,Don’t know. ICT employee?,Software developer,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,1.0,5+,Yes,No,Yes,No,Yes,Yes,10 (All my time),No,,Yes,0.0,None currently,Often,Sometimes,Very Often,Often,Often,Often,Sometimes,Neither agree or disagree,Disagree,Agree,Strongly disagree,Neither agree or disagree,Sometimes,Sometimes,Neither agree or disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neither agree or disagree,Strongly Agree,7,8,Female,35 to 44 years,Between 50.000 and 54.999 EUR,No,No,No,Yes,No,579.14,122.95,156.17,105.17,152.24,28.39,14.22,,,,
81,101,,3.0,en,2017-12-22 09:45:41,2017-12-22 10:05:21,,Netherlands,PhD,Physics and Astronomy,Yes,2,Yes,10.0,5,3,2,1 (None at all),2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,Research Engineer,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,2,No,No,Yes,No,Yes,Yes,7,Yes,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.16,880.97,126.94,160.89,11.36,,,,,,Earth sciences
83,103,,3.0,en,2017-12-22 09:49:41,2017-12-22 09:54:59,https://www.linkedin.com/pulse/survey-research-software-engineering-netherlands-ben-van-werkhoven/?trackingId=5nsVYj41rJ1ApT%2FwCVqSWg%3D%3D,Netherlands,PhD,Geography & Environmental Sciences,Yes,3,No,20.0,7,7,3,2,2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Deltares,,Senior Advisor,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,3.0,2,No,Yes,No,No,No,Yes,3,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.63,117.69,87.14,114.8,,,,,,,
84,104,2017-12-22 13:10:52,6.0,en,2017-12-22 12:59:00,2017-12-22 13:10:52,,Netherlands,PhD,Biological Sciences,Yes,2,Yes,16.0,5,2,3,1 (None at all),1 (None at all),University / University Medical Center / Applied University (HBO),"UMCG, Universitair Medisch Centrum Groningen",,,ICT medewerker,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,8.0,2,No,No,Yes,No,No,Yes,10 (All my time),No,,Yes,2.0,Beginners course on how to use a compute cluster,Very Often,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Disagree,Neither agree or disagree,Neither agree or disagree,Strongly disagree,Neither agree or disagree,Sometimes,Sometimes,Agree,Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Agree,Agree,5,7,Male,35 to 44 years,Between 38.500 and 43.999 EUR,No,No,No,No,Yes,714.04,133.46,100.76,225.99,210.12,21.33,22.38,,,,
85,105,2017-12-22 13:13:02,6.0,en,2017-12-22 13:06:58,2017-12-22 13:13:02,,Netherlands,PhD,Physics and Astronomy,Yes,3,No,4.0,6,4,2,2,2,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,eScience Engineer,,Part time,Fixed term,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,4.0,3,No,No,Yes,Yes,Yes,Yes,9,Yes,7,Yes,2.0, university training,Often,Often,Very Often,Often,Very Often,Often,Very Often,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Agree,Sometimes,Often,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,7,7,Male,35 to 44 years,Between 38.500 and 43.999 EUR,,No,No,Yes,No,366.66,69.96,81.17,81.11,102.72,16.82,14.88,,,,
86,106,,2.0,en,2017-12-22 13:28:46,2017-12-22 13:32:08,,Netherlands,PhD,Physics and Astronomy,Yes,3,Yes,20.0,4,4,2,2,4,University / University Medical Center / Applied University (HBO),,,,prof,,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.14,143.69,59.45,,,,,,,,
87,107,2017-12-22 14:15:55,6.0,en,2017-12-22 13:46:11,2017-12-22 14:15:55,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Physics and Astronomy,Yes,4,Yes,30.0,6,2,4,1 (None at all),3,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,ASTRON,,System Engineer,Senior Software Engineer ,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,1,No,No,Yes,Yes,Yes,Yes,10 (All my time),No,,No,,,Very Often,Often,Often,Sometimes,Often,Sometimes,Sometimes,Neither agree or disagree,Disagree,Disagree,Neither agree or disagree,Neither agree or disagree,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,8,7,Male,45 to 54 years,Between 66.000 and 76.999 EUR,No,No,No,No,Yes,1787.24,149.41,194.21,176.83,1045.19,194.61,26.99,,,,
88,108,2017-12-22 14:35:52,6.0,en,2017-12-22 14:18:36,2017-12-22 14:35:52,https://mg.mail.yahoo.com/,Netherlands,PhD,Physics and Astronomy,Yes,4,Yes,13.0,3,2,2,1 (None at all),6,Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,Netherlands eScience Center,,eScience Research Engineer,,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,2.0,2,No,No,Yes,No,No,Yes,9,Yes,3,No,,,Very Often,Never,Very Often,Sometimes,Very Often,Very Often,Sometimes,Agree,Neither agree or disagree,Disagree,Strongly disagree,Agree,Never,Often,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,9,9,Male,45 to 54 years,Between 50.000 and 54.999 EUR,Yes,No,No,Yes,No,1039.68,258.85,151.74,177.53,263.16,162.72,25.68,,,,
89,109,2017-12-22 15:20:38,6.0,en,2017-12-22 15:05:33,2017-12-22 15:20:38,,Netherlands,PhD,Physics and Astronomy,Yes,3,Yes,15.0,8,5,3,1 (None at all),3,University / University Medical Center / Applied University (HBO),Leiden University,,,Software engineer,Postdoc,Full time,Fixed term,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,4.0,3,Yes,No,Yes,No,Yes,Yes,7,No,,Yes,3.0,"local university training, ",Always,Always,Always,Always,Often,Always,Always,Agree,Neither agree or disagree,Agree,Agree,Neither agree or disagree,Sometimes,Never,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,8,10 - Completely satisfied,Male,25 to 34 years,Between 44.000 and 49.999 EUR,,No,No,No,Yes,906.84,498.36,69.25,98.51,149.32,29.11,62.29,,,,
90,110,2017-12-22 15:55:09,6.0,en,2017-12-22 15:46:19,2017-12-22 15:55:08,,Netherlands,PhD,Physics and Astronomy,Yes,3,No,8.0,5,5,2,1 (None at all),1 (None at all),University / University Medical Center / Applied University (HBO),Leiden University,,,Research Associate,,Part time,Fixed term,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,Yes,3.0,1,No,No,Yes,No,No,Yes,8,No,,No,,,Very Often,Sometimes,Very Often,Often,Often,Sometimes,Sometimes,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Neither agree or disagree,Sometimes,Sometimes,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Strongly Agree,Neither agree or disagree,9,9,Male,25 to 34 years,Between 27.500 and 32.999 EUR,,No,No,No,Yes,531.68,76.41,67.63,143.2,222.31,14.13,8.0,,,,
91,111,2017-12-22 17:21:37,6.0,en,2017-12-22 17:12:02,2017-12-22 17:21:37,,Netherlands,WO (Wetenschappelijk onderwijs) Bachelor,Physics and Astronomy,Yes,1,Yes,3.0,6,7,1 (None at all),2,4,University / University Medical Center / Applied University (HBO),Leiden University,,,Master Student/Researcher,Researcher,Full time,Fixed term,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,Yes,2.0,1,No,No,Yes,No,No,No,,No,,No,,,Always,Always,Always,Always,Always,Often,Often,Strongly Agree,Agree,Agree,Agree,Neither agree or disagree,Never,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,9,9,Male,25 to 34 years,Less than 27.499 EUR,No,No,No,No,Yes,578.19,144.38,120.76,126.16,150.86,19.49,16.54,,,,
93,113,2017-12-22 23:26:04,6.0,en,2017-12-22 23:13:01,2017-12-22 23:26:04,https://blog.esciencecenter.nl/introducing-nl-rse-98431969e2b8,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,4,Yes,11.0,8,2,2,1 (None at all),2,University / University Medical Center / Applied University (HBO),"UMC Utrecht, Universitair Medisch Centrum Utrecht",,,Junior researcher,Scientific programmer,Full time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,3.0,1,No,No,Yes,No,Yes,No,,No,,No,,,Often,Often,Very Often,Often,Sometimes,Sometimes,Sometimes,Neither agree or disagree,Disagree,Neither agree or disagree,Disagree,Disagree,Sometimes,Sometimes,Neither agree or disagree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,7,6,Male,35 to 44 years,Between 44.000 and 49.999 EUR,Yes,No,No,No,Yes,786.35,125.68,150.42,165.87,253.19,62.84,28.35,,,,
95,115,2017-12-24 17:37:23,6.0,en,2017-12-24 17:30:25,2017-12-24 17:37:23,https://blog.esciencecenter.nl/introducing-nl-rse-98431969e2b8,Netherlands,WO (Wetenschappelijk onderwijs) Master,Computer Science,Yes,4,Yes,7.0,9,4,3,1 (None at all),2,Private Company,,,Pythonic.nl,Research Engineer,"Software Engineer, Data Scientist",Full time,Other,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,20.0,3,No,No,Yes,No,Yes,Yes,9,Yes,6,Yes,2.0,"Software Carpentry, local university training",Often,Sometimes,Often,Sometimes,Sometimes,Often,Often,Disagree,Disagree,Neither agree or disagree,Disagree,Neither agree or disagree,Very Often,Often,Neither agree or disagree,Agree,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,7,6,Male,25 to 34 years,Between 50.000 and 54.999 EUR,Yes,No,No,Yes,No,419.37,74.29,101.23,83.25,117.1,31.05,12.45,,,ZZPer,
97,117,2017-12-25 21:53:50,6.0,en,2017-12-25 21:48:21,2017-12-25 21:53:50,https://lists.nl-rse.org/mailman/private/everyone/2017-November/000001.html,Netherlands,WO (Wetenschappelijk onderwijs) Master,Biological Sciences,Yes,4,Yes,5.0,9,2,1 (None at all),2,2,University / University Medical Center / Applied University (HBO),"LUMC, Leids Universitair Medisch Centrum",,,Scientific Programmer,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,No,4.0,1,No,No,Yes,No,No,Yes,9,No,,Yes,2.0,local university training,Often,Sometimes,Often,Sometimes,Often,Often,Sometimes,Agree,Neither agree or disagree,Disagree,Disagree,Neither agree or disagree,Often,Often,Agree,Neither agree or disagree,Agree,Neither agree or disagree,Agree,Agree,Agree,Agree,8,7,Male,25 to 34 years,Between 38.500 and 43.999 EUR,Yes,No,No,Yes,No,328.96,67.9,46.04,84.06,104.05,16.81,10.1,,,,
98,118,2017-12-31 01:12:21,6.0,en,2017-12-31 00:29:42,2017-12-31 01:12:21,,Netherlands,WO (Wetenschappelijk onderwijs) Master,Physics and Astronomy,Yes,5 - Mostly other people,Yes,10.0,10 (All my time),1 (None at all),1 (None at all),1 (None at all),1 (None at all),Research Institute (Onderzoeksinstituut / Publieke Kennisorganisatie),,,,,Scientific Software Engineer,Part time,Permanent,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,2.0,1,No,No,Yes,No,Yes,Yes,2,No,,No,,,Often,Sometimes,Very Often,Never,Never,Never,Sometimes,Disagree,Strongly disagree,Agree,Strongly disagree,Neither agree or disagree,Always,Never,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly Agree,0 - Not at all satisfied,4,Male,25 to 34 years,,Yes,No,No,No,Yes,2557.37,282.16,705.34,370.32,1058.59,70.94,70.02,,,,
99,119,2017-12-31 10:11:13,6.0,en,2017-12-31 09:29:45,2017-12-31 10:11:13,https://blog.esciencecenter.nl/introducing-nl-rse-98431969e2b8,Netherlands,PhD,Physics and Astronomy,Yes,5 - Mostly other people,Yes,10.0,10 (All my time),1 (None at all),3,1 (None at all),3,Private Company,,,,Software Engineer,,Full time,Permanent,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,2.0,3,No,No,Yes,No,Yes,Yes,4,Yes,2,Yes,2.0,Private training company,Always,Always,Always,Very Often,Very Often,Always,Always,Strongly Agree,Neither agree or disagree,Strongly Agree,Disagree,Neither agree or disagree,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,8,9,Male,25 to 34 years,Prefer not to say,Yes,No,No,No,No,2269.0,97.86,35.9,130.71,1973.9,16.72,13.91,,,,
